Scenario,Policy,Seed,Time,TxTotal,TxPerNodePerMin,RMSE,RangeResidual_MAE,AngleResidual_MAE
none_moving,icum,1044,150,594,23.759999999999998,43.519021705265494,5.2419095991135976,2.2161404357875694
none_moving,icum,1044,151,601,23.880794701986755,43.52124217183217,5.245566013154138,2.221075292159119
none_moving,icum,1044,152,607,23.960526315789476,43.526774449675585,5.252542710703714,2.2264933759900014
none_moving,icum,1044,153,607,23.803921568627455,43.53020553097033,5.255998062744154,2.2271482910250024
none_moving,icum,1044,154,607,23.649350649350648,43.531635941543264,5.259644613322455,2.2273035009558195
none_moving,icum,1044,155,610,23.612903225806452,43.531962381146236,5.262492230769159,2.227285910193671
none_moving,icum,1044,156,615,23.653846153846153,43.53338206407792,5.260753324435123,2.2315977848206567
none_moving,icum,1044,157,615,23.503184713375795,43.536980277229006,5.264278626095567,2.228126553007743
none_moving,icum,1044,158,616,23.39240506329114,43.539883721050444,5.294605576787471,2.228758085629729
none_moving,icum,1044,159,616,23.245283018867926,43.5400353612562,5.3126996150883965,2.2287275721606647
none_moving,icum,1044,160,616,23.1,43.538586767975325,5.322183065747933,2.228166863634162
none_moving,icum,1044,161,619,23.06832298136646,43.536448469793505,5.33089541492881,2.2273263320840426
none_moving,icum,1044,162,620,22.962962962962962,43.53488814416359,5.343541404396922,2.2180519567097776
none_moving,icum,1044,163,620,22.822085889570552,43.533899304366614,5.353550600575143,2.2125213219773956
none_moving,icum,1044,164,620,22.682926829268293,43.53129314569262,5.35959868449222,2.208674318427679
none_moving,icum,1044,165,620,22.545454545454547,43.52809620257407,5.3639705928596815,2.2058870063100953
none_moving,icum,1044,166,623,22.518072289156628,43.524801237750424,5.3675761025315865,2.2037550568403965
none_moving,icum,1044,167,626,22.491017964071858,43.51455514118634,5.358992061956113,2.1982767165941586
none_moving,icum,1044,168,626,22.357142857142858,43.50734037100766,5.371090284267785,2.192003298212653
none_moving,icum,1044,169,626,22.224852071005916,43.50308376837989,5.3800027964329304,2.187759664678643
none_moving,icum,1044,170,629,22.2,43.5003853221833,5.388235500081277,2.1843784189658897
none_moving,icum,1044,171,634,22.24561403508772,43.49590004390114,5.402057037171672,2.174636402790848
none_moving,icum,1044,172,638,22.25581395348837,43.511264670988794,5.441549444632384,2.204817228074065
none_moving,icum,1044,173,643,22.30057803468208,43.510567230531926,5.427680270701238,2.2002089297299112
none_moving,icum,1044,174,646,22.275862068965516,43.502409549407396,5.42687036705068,2.1972440424898134
none_moving,icum,1044,175,649,22.251428571428576,43.50779692263231,5.444008456068887,2.2071498674176016
none_moving,icum,1044,176,656,22.363636363636363,43.515925273430106,5.434081949101893,2.2033093992478205
none_moving,icum,1044,177,660,22.3728813559322,43.519276447102186,5.442659019571091,2.1675817524147205
none_moving,icum,1044,178,660,22.247191011235955,43.53033209436312,5.459048745552388,2.1656378792678286
none_moving,icum,1044,179,660,22.122905027932962,43.54019946482636,5.4711792304778,2.164951436342718
none_moving,icum,1044,180,660,22,43.54898106692643,5.480982930287948,2.164754663253468
none_moving,icum,1044,181,663,21.977900552486187,43.55678778401668,5.48930666012918,2.16472907099068
none_moving,icum,1044,182,666,21.956043956043956,43.56415351784573,5.466527166166239,2.148527532656764
none_moving,icum,1044,183,666,21.83606557377049,43.569428994400496,5.455695784319852,2.1530678734070667
none_moving,icum,1044,184,666,21.717391304347824,43.57417002194223,5.4554369337768405,2.1554644359258113
none_moving,icum,1044,185,669,21.697297297297297,43.57886342637823,5.458482190301226,2.1570010152261587
none_moving,icum,1044,186,674,21.741935483870968,43.58351005381962,5.462316034325462,2.158227383510948
none_moving,icum,1044,187,674,21.625668449197864,43.58551020045647,5.434259515707566,2.1574516017283925
none_moving,icum,1044,188,675,21.54255319148936,43.582241870130524,5.4642546509310606,2.1654499632970774
none_moving,icum,1044,189,675,21.42857142857143,43.5766477414683,5.493191614658528,2.161367875063373
none_moving,icum,1044,190,675,21.315789473684212,43.57153707640669,5.505363952888423,2.158824977221522
none_moving,icum,1044,191,678,21.298429319371728,43.567329981859224,5.510214878804212,2.157177674897345
none_moving,icum,1044,192,679,21.21875,43.56157865932803,5.516797935049932,2.1583752918173817
none_moving,icum,1044,193,679,21.10880829015544,43.550691670386286,5.517485354505866,2.1605236733303963
none_moving,icum,1044,194,679,21,43.542069223482294,5.515796033701407,2.1617962226121903
none_moving,icum,1044,195,679,20.892307692307693,43.53506356693649,5.513015473403398,2.162584563993858
none_moving,icum,1044,196,682,20.877551020408166,43.52926364536738,5.509790310324732,2.1631102168196956
none_moving,icum,1044,197,685,20.86294416243655,43.52366680609447,5.510296533983962,2.1962392526827696
none_moving,icum,1044,198,685,20.757575757575758,43.52083550784016,5.499084372547749,2.2005530571988503
none_moving,icum,1044,199,685,20.65326633165829,43.51869866432152,5.478763540059027,2.2044865950771735
none_moving,icum,1044,200,688,20.639999999999997,43.516518283948415,5.457419853181028,2.20763610791762
none_moving,icum,1044,201,693,20.686567164179102,43.51595689341261,5.4337221871321235,2.2146318493489616
none_moving,icum,1044,202,697,20.702970297029704,43.54111818631315,5.370944269435051,2.2550925868224208
none_moving,icum,1044,203,702,20.748768472906406,43.54834099313651,5.327549616494236,2.2526230302436576
none_moving,icum,1044,204,706,20.76470588235294,43.55912269379279,5.253214091981237,2.263695779530725
none_moving,icum,1044,205,710,20.78048780487805,43.566942578367005,5.23446125416464,2.2519355261249108
none_moving,icum,1044,206,716,20.854368932038835,43.57103647237562,5.204590502609981,2.248337925409502
none_moving,icum,1044,207,720,20.869565217391305,43.57476270507264,5.158667363725482,2.2469601214466195
none_moving,icum,1044,208,720,20.76923076923077,43.583568770930086,5.140930686841354,2.260371514046666
none_moving,icum,1044,209,720,20.669856459330145,43.58870967437873,5.146910876686503,2.2685439227917508
none_moving,icum,1044,210,720,20.571428571428573,43.5920121459277,5.152962662447513,2.2728981924733147
none_moving,icum,1044,211,723,20.55924170616114,43.59438988422049,5.158285211359022,2.2751078459756213
none_moving,icum,1044,212,726,20.547169811320753,43.58533088755961,5.134445601944859,2.254517733551296
none_moving,icum,1044,213,726,20.450704225352112,43.579178626735356,5.107810948332341,2.247494558781554
none_moving,icum,1044,214,726,20.355140186915886,43.576875400751284,5.090754697882751,2.246936039204392
none_moving,icum,1044,215,729,20.344186046511627,43.57645696708203,5.0805952578652755,2.24865496297056
none_moving,icum,1044,216,734,20.38888888888889,43.57698837309499,5.075271984256601,2.2512649492202987
none_moving,icum,1044,217,738,20.40552995391705,43.5711855877883,5.123033370832547,2.2280411324400253
none_moving,icum,1044,218,743,20.44954128440367,43.56149514347368,5.103884578366377,2.2407591693005817
none_moving,icum,1044,219,747,20.465753424657535,43.5554536453496,5.13518798948459,2.2420774904502943
none_moving,icum,1044,220,751,20.48181818181818,43.559137645171226,5.155657449572684,2.2311694986326995
none_moving,icum,1044,221,757,20.552036199095024,43.55723667142295,5.142858094312168,2.235086989024033
none_moving,icum,1044,222,767,20.72972972972973,43.5668602854861,5.1049918648911,2.2342215720448695
none_moving,icum,1044,223,772,20.771300448430495,43.57225879389122,5.187903448634785,2.2412455257500774
none_moving,icum,1044,224,776,20.785714285714285,43.5829447084742,5.229737842255277,2.242021832901062
none_moving,icum,1044,225,781,20.826666666666664,43.591331477642264,5.262976454505369,2.2415952195242967
none_moving,icum,1044,226,789,20.94690265486726,43.60676021946105,5.30474010980209,2.2287017217127993
none_moving,icum,1044,227,795,21.013215859030836,43.60335168908438,5.264009220057111,2.228250253565066
none_moving,icum,1044,228,795,20.92105263157895,43.598453092079104,5.23938981611729,2.2265028532543383
none_moving,icum,1044,229,795,20.829694323144103,43.59649576436648,5.220436110556085,2.2229466798890627
none_moving,icum,1044,230,798,20.817391304347826,43.59626838791042,5.205263861626311,2.218071243612273
none_moving,icum,1044,231,802,20.83116883116883,43.59709797956709,5.192696720412079,2.2124097017367435
none_moving,icum,1044,232,802,20.74137931034483,43.59857473137094,5.1862549373554,2.206372555013257
none_moving,icum,1044,233,803,20.678111587982833,43.605549211245894,5.223974909817931,2.199702104242289
none_moving,icum,1044,234,803,20.58974358974359,43.612093315146446,5.258771301996246,2.198966250894187
none_moving,icum,1044,235,803,20.50212765957447,43.61704294747093,5.290421548050389,2.196848163122356
none_moving,icum,1044,236,806,20.491525423728813,43.62098677691134,5.319029365832577,2.193818960406319
none_moving,icum,1044,237,808,20.455696202531644,43.62632134626051,5.337510694659672,2.1868240112768054
none_moving,icum,1044,238,812,20.47058823529412,43.62814293902923,5.312989906950102,2.1430300278474275
none_moving,icum,1044,239,816,20.485355648535563,43.63325930128474,5.333277703884677,2.1768466692994153
none_moving,icum,1044,240,820,20.5,43.63975634457409,5.340446607588875,2.1688212892726315
none_moving,icum,1044,241,827,20.589211618257263,43.62929361750873,5.342190609822333,2.1806677567548336
none_moving,icum,1044,242,833,20.65289256198347,43.62731303717808,5.357857842912532,2.2008460920241695
none_moving,icum,1044,243,837,20.666666666666668,43.614641028824074,5.281835278738783,2.1902508812938035
none_moving,icum,1044,244,837,20.581967213114755,43.61367341695505,5.3089562076369194,2.204660087675996
none_moving,icum,1044,245,840,20.571428571428573,43.60910231717289,5.316289998824518,2.2071844012476043
none_moving,icum,1044,246,844,20.58536585365854,43.60560568456207,5.305113828585467,2.2149863441821305
none_moving,icum,1044,247,844,20.50202429149798,43.60579342836359,5.283494513085986,2.216685658828343
none_moving,icum,1044,248,845,20.443548387096772,43.607304245199245,5.260120472798974,2.213643735205486
none_moving,icum,1044,249,845,20.361445783132528,43.609486139982074,5.237983729060482,2.2164559516260334
none_moving,icum,1044,250,845,20.279999999999998,43.6109470194149,5.225860538357535,2.2184214119592385
none_moving,icum,1044,251,848,20.270916334661354,43.611782661936864,5.218395907573668,2.219824913161495
none_moving,icum,1044,252,850,20.238095238095237,43.61357621391981,5.21277706318214,2.2234112932974788
none_moving,icum,1044,253,850,20.158102766798418,43.622307891498586,5.208616463255898,2.2282815653484382
none_moving,icum,1044,254,850,20.078740157480315,43.63102574383811,5.213615302734887,2.229817332763011
none_moving,icum,1044,255,850,20,43.63912320072015,5.2185876662940345,2.2309290202724728
none_moving,icum,1044,256,853,19.9921875,43.64645082757142,5.223298065210095,2.2317319440439407
none_moving,icum,1044,257,855,19.961089494163424,43.64887607728182,5.264999354595077,2.219763043884224
none_moving,icum,1044,258,856,19.906976744186046,43.65610851246202,5.313401945353227,2.2205371553091644
none_moving,icum,1044,259,856,19.83011583011583,43.67184250338997,5.35373053631511,2.2164470272924217
none_moving,icum,1044,260,859,19.823076923076925,43.681325450602344,5.389773318961689,2.2138487755726897
