Scenario,Time,Nodes,CloudBaseline_RMSE,CloudRobust_RMSE,CoverageBaseline,CoverageRobust
none_moving,175,12,32.494325715673874,33.063706127923965,12,12
none_moving,176,12,32.494325715673874,33.063706127923965,12,12
none_moving,177,12,32.494325715673874,33.063706127923965,12,12
none_moving,178,12,32.424754416826765,32.99530408288842,12,12
none_moving,179,12,32.424754416826765,32.99530408288842,12,12
none_moving,180,12,32.424053753519715,32.99369635958967,12,12
none_moving,181,12,32.424053753519715,32.99369635958967,12,12
none_moving,182,12,32.289912670417415,32.86188062057386,12,12
none_moving,183,12,32.289912670417415,32.86188062057386,12,12
none_moving,184,12,32.28226461722896,32.842567091217525,12,12
none_moving,185,12,32.28226461722896,32.842567091217525,12,12
none_moving,186,12,32.28226461722896,32.842567091217525,12,12
none_moving,187,12,32.28226461722896,32.842567091217525,12,12
none_moving,188,12,32.1157249636025,32.67613124818576,12,12
none_moving,189,12,32.1157249636025,32.67613124818576,12,12
none_moving,190,12,32.1157249636025,32.67613124818576,12,12
none_moving,191,12,32.1157249636025,32.67613124818576,12,12
none_moving,192,12,32.11981332765819,32.685414662211656,12,12
none_moving,193,12,32.11981332765819,32.685414662211656,12,12
none_moving,194,12,32.02644533081414,32.593666930321575,12,12
none_moving,195,12,32.02644533081414,32.593666930321575,12,12
none_moving,196,12,31.992337697096346,32.55852476813221,12,12
none_moving,197,12,31.992337697096346,32.55852476813221,12,12
none_moving,198,12,31.992337697096346,32.55852476813221,12,12
none_moving,199,12,31.992337697096346,32.55852476813221,12,12
none_moving,200,12,31.992337697096346,32.55852476813221,12,12
none_moving,201,12,31.992337697096346,32.55852476813221,12,12
none_moving,202,12,31.996948446692034,32.56856879956954,12,12
none_moving,203,12,31.996948446692034,32.56856879956954,12,12
none_moving,204,12,31.993737500837607,32.56541421546069,12,12
none_moving,205,12,31.993737500837607,32.56541421546069,12,12
none_moving,206,12,31.993737500837607,32.56541421546069,12,12
none_moving,207,12,31.993737500837607,32.56541421546069,12,12
none_moving,208,12,31.995845339326774,32.56748505381012,12,12
none_moving,209,12,31.995845339326774,32.56748505381012,12,12
none_moving,210,12,31.994577259421284,32.565779032407946,12,12
none_moving,211,12,31.994577259421284,32.565779032407946,12,12
none_moving,212,12,32.06348907092556,32.63511641767589,12,12
none_moving,213,12,32.06348907092556,32.63511641767589,12,12
none_moving,214,12,32.06483805262131,32.63638392187284,12,12
none_moving,215,12,32.06483805262131,32.63638392187284,12,12
none_moving,216,12,32.06483805262131,32.63638392187284,12,12
none_moving,217,12,32.06483805262131,32.63638392187284,12,12
none_moving,218,12,32.202477883242416,32.77162336497486,12,12
none_moving,219,12,32.202477883242416,32.77162336497486,12,12
none_moving,220,12,32.202656984543744,32.77332603941656,12,12
none_moving,221,12,32.202656984543744,32.77332603941656,12,12
none_moving,222,12,32.20009625287118,32.77081310855867,12,12
none_moving,223,12,32.20009625287118,32.77081310855867,12,12
none_moving,224,12,32.27776032747151,32.847127802284426,12,12
none_moving,225,12,32.27776032747151,32.847127802284426,12,12
none_moving,226,12,32.27776032747151,32.847127802284426,12,12
none_moving,227,12,32.27776032747151,32.847127802284426,12,12
none_moving,228,12,32.27776032747151,32.847127802284426,12,12
none_moving,229,12,32.27776032747151,32.847127802284426,12,12
none_moving,230,12,32.31814800775816,32.88602937353923,12,12
none_moving,231,12,32.31814800775816,32.88602937353923,12,12
none_moving,232,12,32.26316841059691,32.83312260299236,12,12
none_moving,233,12,32.26316841059691,32.83312260299236,12,12
none_moving,234,12,32.25844945534002,32.82848557633014,12,12
none_moving,235,12,32.25844945534002,32.82848557633014,12,12
none_moving,236,12,32.25844945534002,32.82848557633014,12,12
none_moving,237,12,32.25844945534002,32.82848557633014,12,12
none_moving,238,12,32.25844945534002,32.82848557633014,12,12
none_moving,239,12,32.25844945534002,32.82848557633014,12,12
none_moving,240,12,32.25844945534002,32.82848557633014,12,12
none_moving,241,12,32.25844945534002,32.82848557633014,12,12
none_moving,242,12,32.258528655607506,32.832326285939814,12,12
none_moving,243,12,32.258528655607506,32.832326285939814,12,12
none_moving,244,12,32.30107148116962,32.87412656107221,12,12
none_moving,245,12,32.30107148116962,32.87412656107221,12,12
none_moving,246,12,32.333301683154524,32.91404085535271,12,12
none_moving,247,12,32.333301683154524,32.91404085535271,12,12
none_moving,248,12,32.279088302365274,32.8607855859509,12,12
none_moving,249,12,32.279088302365274,32.8607855859509,12,12
none_moving,250,12,32.27949363377003,32.85916875383958,12,12
none_moving,251,12,32.27949363377003,32.85916875383958,12,12
none_moving,252,12,32.27949363377003,32.85916875383958,12,12
none_moving,253,12,32.27949363377003,32.85916875383958,12,12
none_moving,254,12,32.27717020798128,32.851476399529425,12,12
none_moving,255,12,32.27717020798128,32.851476399529425,12,12
none_moving,256,12,32.245230884493495,32.820095974694176,12,12
none_moving,257,12,32.245230884493495,32.820095974694176,12,12
none_moving,258,12,32.245230884493495,32.820095974694176,12,12
none_moving,259,12,32.245230884493495,32.820095974694176,12,12
none_moving,260,12,32.245230884493495,32.820095974694176,12,12
none_moving,261,12,32.245230884493495,32.820095974694176,12,12
none_moving,262,12,32.310704524544526,32.875100180322896,12,12
none_moving,263,12,32.310704524544526,32.875100180322896,12,12
none_moving,264,12,32.310704524544526,32.875100180322896,12,12
none_moving,265,12,32.310704524544526,32.875100180322896,12,12
none_moving,266,12,32.39053305977187,32.9535615205704,12,12
none_moving,267,12,32.39053305977187,32.9535615205704,12,12
none_moving,268,12,32.31706099207988,32.881347541724246,12,12
none_moving,269,12,32.31706099207988,32.881347541724246,12,12
none_moving,270,12,32.31706099207988,32.881347541724246,12,12
none_moving,271,12,32.31706099207988,32.881347541724246,12,12
none_moving,272,12,32.31706099207988,32.881347541724246,12,12
none_moving,273,12,32.31706099207988,32.881347541724246,12,12
none_moving,274,12,32.25697668273219,32.81624707399772,12,12
none_moving,275,12,32.25697668273219,32.81624707399772,12,12
none_moving,276,12,32.25081516844297,32.8017910634195,12,12
none_moving,277,12,32.25081516844297,32.8017910634195,12,12
none_moving,278,12,32.220760476676446,32.77224166325079,12,12
none_moving,279,12,32.220760476676446,32.77224166325079,12,12
none_moving,280,12,32.220760476676446,32.77224166325079,12,12
none_moving,281,12,32.220760476676446,32.77224166325079,12,12
none_moving,282,12,32.23162909747186,32.800409504640974,12,12
none_moving,283,12,32.23162909747186,32.800409504640974,12,12
none_moving,284,12,32.227410089064136,32.79043670444274,12,12
none_moving,285,12,32.227410089064136,32.79043670444274,12,12
none_moving,286,12,32.239570544963165,32.80238843656067,12,12
none_moving,287,12,32.239570544963165,32.80238843656067,12,12
none_moving,288,12,32.24667924383136,32.810395185133984,12,12
none_moving,289,12,32.24667924383136,32.810395185133984,12,12
none_moving,290,12,32.24667924383136,32.810395185133984,12,12
none_moving,291,12,32.24667924383136,32.810395185133984,12,12
none_moving,292,12,32.24667924383136,32.810395185133984,12,12
none_moving,293,12,32.24667924383136,32.810395185133984,12,12
none_moving,294,12,32.19707310465038,32.773075716773896,12,12
none_moving,295,12,32.19707310465038,32.773075716773896,12,12
none_moving,296,12,32.19707310465038,32.773075716773896,12,12
none_moving,297,12,32.19707310465038,32.773075716773896,12,12
none_moving,298,12,32.175298695376895,32.75356425746542,12,12
none_moving,299,12,32.175298695376895,32.75356425746542,12,12
none_moving,300,12,32.175298695376895,32.75356425746542,12,12
