time_s,rmse_gps_m,rmse_ekf_m,rmse_ekf_tuned_m,r_untuned,q_untuned,r_tuned,q_tuned,std,n
174,10.109801844711491,10.654796236199736,9.807715366179767,25,1,100,0.01,10,5
175,10.109801844711491,10.790420705974892,9.930437372327718,25,1,100,0.01,10,5
176,10.109801844711491,10.341404712393492,9.904938159060011,25,1,100,0.01,10,5
177,10.109801844711491,10.347637180243643,9.966218198304139,25,1,100,0.01,10,5
178,10.109801844711491,10.166644392787171,9.979396946134313,25,1,100,0.01,10,5
179,10.109801844711491,9.617474350197885,9.87172397111749,25,1,100,0.01,10,5
180,10.109801844711491,9.767893565474676,9.909785600895312,25,1,100,0.01,10,5
181,10.109801844711491,10.068713464845644,9.990615234181924,25,1,100,0.01,10,5
182,10.109801844711491,10.633895895545654,10.156495443707058,25,1,100,0.01,10,5
183,10.109801844711491,10.139381646290516,10.084570795691793,25,1,100,0.01,10,5
184,10.109801844711491,10.019330577556367,10.0764388500514,25,1,100,0.01,10,5
185,10.109801844711491,9.395361438277527,9.920651191149982,25,1,100,0.01,10,5
186,10.109801844711491,8.93087770623725,9.750917250511685,25,1,100,0.01,10,5
187,10.109801844711491,8.99075718064555,9.692296352272857,25,1,100,0.01,10,5
188,10.109801844711491,8.503275513673502,9.486256458755543,25,1,100,0.01,10,5
189,10.109801844711491,9.376299171395477,9.612661924902838,25,1,100,0.01,10,5
190,10.109801844711491,9.195742563218781,9.511969304075633,25,1,100,0.01,10,5
191,10.109801844711491,10.488221711764066,9.780825034052288,25,1,100,0.01,10,5
192,10.109801844711491,10.288525799577108,9.777999982789405,25,1,100,0.01,10,5
193,10.109801844711491,10.07700206189592,9.755629689387135,25,1,100,0.01,10,5
194,10.109801844711491,9.649973095585837,9.67030720915025,25,1,100,0.01,10,5
195,10.109801844711491,9.736176309106959,9.693706724421975,25,1,100,0.01,10,5
196,10.109801844711491,9.407532408803496,9.606947618667094,25,1,100,0.01,10,5
197,10.109801844711491,8.848234360195333,9.426209541110097,25,1,100,0.01,10,5
198,10.109801844711491,8.539645005830442,9.277212312109,25,1,100,0.01,10,5
199,10.109801844711491,8.314481005784376,9.12520409978644,25,1,100,0.01,10,5
200,10.109801844711491,8.687607652180308,9.119993377400307,25,1,100,0.01,10,5
201,10.109801844711491,9.251152610601613,9.196762533284717,25,1,100,0.01,10,5
202,10.109801844711491,9.30030058604048,9.17896610375253,25,1,100,0.01,10,5
203,10.109801844711491,9.813370167240608,9.301050375478612,25,1,100,0.01,10,5
204,10.109801844711491,10.25173442670549,9.444869335991937,25,1,100,0.01,10,5
205,10.109801844711491,10.058603440820573,9.445873565064167,25,1,100,0.01,10,5
206,10.109801844711491,9.974117257599856,9.474905506174002,25,1,100,0.01,10,5
207,10.109801844711491,9.91962161104772,9.515291572830408,25,1,100,0.01,10,5
208,10.109801844711491,10.609143176569876,9.743802413140665,25,1,100,0.01,10,5
209,10.109801844711491,9.84256624470989,9.631436359935357,25,1,100,0.01,10,5
210,10.109801844711491,9.379702558849695,9.538458852034422,25,1,100,0.01,10,5
211,10.109801844711491,9.943417703702803,9.695439014394822,25,1,100,0.01,10,5
212,10.109801844711491,9.93337949167636,9.728279169267939,25,1,100,0.01,10,5
213,10.109801844711491,9.046917139904876,9.517715448498219,25,1,100,0.01,10,5
214,10.109801844711491,9.397585765338363,9.57788079013975,25,1,100,0.01,10,5
215,10.109801844711491,9.654798265787713,9.633277952300226,25,1,100,0.01,10,5
216,10.109801844711491,9.002226783377523,9.454189985383751,25,1,100,0.01,10,5
217,10.109801844711491,9.677670936931664,9.58522286734196,25,1,100,0.01,10,5
218,10.109801844711491,9.698881075623158,9.600767288256876,25,1,100,0.01,10,5
219,10.109801844711491,9.775499138990769,9.62899125968229,25,1,100,0.01,10,5
220,10.109801844711491,9.515971319257511,9.57199415557195,25,1,100,0.01,10,5
221,10.109801844711491,9.845556595333496,9.659151792072402,25,1,100,0.01,10,5
222,10.109801844711491,10.38753572670802,9.821525623841634,25,1,100,0.01,10,5
223,10.109801844711491,9.582559462432085,9.651823896483897,25,1,100,0.01,10,5
224,10.109801844711491,9.8323266660244,9.71913110540838,25,1,100,0.01,10,5
225,10.109801844711491,10.61285680381541,9.954940672948233,25,1,100,0.01,10,5
226,10.109801844711491,10.317236123131478,9.953784766414946,25,1,100,0.01,10,5
227,10.109801844711491,9.5673082985881,9.800290571555692,25,1,100,0.01,10,5
228,10.109801844711491,9.061421619879185,9.65398974290187,25,1,100,0.01,10,5
229,10.109801844711491,9.041314258695902,9.60535325997113,25,1,100,0.01,10,5
