node_count,uwb_sigma_m,seed,rmse_aligned_m,mae_aligned_m,pairwise_dist_mae_m
8,0.7,70211,0.15498844363512784,0.13222938926114347,0.14055011960743274
8,0.8,70211,0.17706883981348487,0.15106473009042382,0.1606144940881403
8,0.9,70211,0.19913347517052288,0.1698860144917749,0.18067314818484168
8,1,70211,0.2211822214245367,0.1886931489896499,0.2007254600936923
8,1.5,70211,0.3557574915013963,0.34311864266370473,0.3037129451277421
8,2,70211,0.6206237837165582,0.580141124245505,0.6173447988688867
8,3,70211,0.7044053541507088,0.6723428662754323,0.6475292278031988
8,4,70211,1.362415483041074,1.1243697992871127,1.4405111201414778
8,5,70211,1.7309520773906837,1.5466674401968026,1.917795218258237
8,0,80211,0.0006626319556942603,0.0005445312238809577,0.0005720727643392218
8,0.1,80211,0.039572090309510886,0.03640553138721774,0.038237319407826646
8,0.2,80211,0.0791923767824896,0.07285163851556019,0.07652112985097241
8,0.3,80211,0.11886111086944436,0.10933832932219582,0.11485103543429101
8,0.4,80211,0.1585785895832311,0.14586564026603036,0.15322666333529272
8,0.5,80211,0.19834516073147276,0.18243364102747786,0.19164766676363557
8,0.6,80211,0.23816122877155765,0.21904243997808198,0.2301137282638883
8,0.7,80211,0.2780272613624682,0.2556921905512587,0.26862456339895757
8,0.8,80211,0.3179437966951392,0.29238309866838297,0.3071799248537261
8,0.9,80211,0.35791145169065514,0.32911543140142363,0.345779607000217
8,1,80211,0.39793093116300277,0.3658895270847011,0.3844389210289721
8,1.5,80211,0.4368434382366951,0.40082337764910747,0.34879532735328445
8,2,80211,0.5337648036953506,0.4784296099598718,0.5982943750130019
8,3,80211,1.2239637792502136,1.06787087871363,1.3063911660902423
8,4,80211,1.8763738256183753,1.6918441759120335,2.1017645014892774
8,5,80211,1.6169603901911183,1.4462833774632924,1.5165029133400103
8,0,90211,0.0006626319556942603,0.0005445312238809577,0.0005720727643392218
8,0.1,90211,0.025577659555040252,0.02265493329709225,0.024535097953384172
8,0.2,90211,0.05111142041518922,0.045253375690501155,0.04903158858426455
8,0.3,90211,0.07660231892531703,0.06779678599280532,0.07348988279395383
8,0.4,90211,0.10205136154291353,0.09028656166746186,0.09791039913279517
