scenario,time_s,node_count,tx_per_node_per_min,rmse_m
few_moving,211,20,33,8.715022347779097
few_moving,0,35,0,21.42750140641915
few_moving,1,35,341.14285714285717,21.250972741229553
few_moving,2,35,521.1428571428571,21.00257725476203
few_moving,3,35,526.2857142857143,20.752223587499294
few_moving,4,35,546.8571428571429,20.50123296640871
few_moving,5,35,536.5714285714286,20.25040433060997
few_moving,6,35,550.2857142857142,19.99542961419665
few_moving,7,35,534.8571428571429,19.737109750198666
few_moving,8,35,161.14285714285714,19.47924367305806
few_moving,9,35,3.4285714285714284,19.240599453892113
few_moving,10,35,0,19.022908895620805
few_moving,11,35,0,18.82845348616494
few_moving,12,35,0,18.65915442791062
few_moving,13,35,0,18.512859754550018
few_moving,14,35,0,18.39111190187371
few_moving,15,35,0,18.2892781413828
few_moving,16,35,0,18.203239087952568
few_moving,17,35,0,18.1308921223782
few_moving,18,35,0,18.070113504634506
few_moving,19,35,0,18.018527589078463
few_moving,20,35,0,17.97428350974064
few_moving,21,35,10.285714285714286,17.935932667791278
few_moving,22,35,116.57142857142857,17.770197516950965
few_moving,23,35,17.142857142857142,17.5545386066385
few_moving,24,35,3.4285714285714284,17.376399169306175
few_moving,25,35,0,17.229701558866424
few_moving,26,35,0,17.11001432835403
few_moving,27,35,0,17.012540987131537
few_moving,28,35,32.57142857142857,16.913895671356382
few_moving,29,35,120,16.776796258172578
few_moving,30,35,154.2857142857143,16.630909843937616
few_moving,31,35,157.71428571428572,16.49885753794048
few_moving,32,35,156,16.37040794426999
few_moving,33,35,162.85714285714286,16.248552667790474
few_moving,34,35,159.42857142857142,16.137368490152582
few_moving,35,35,145.7142857142857,16.03844234507964
few_moving,36,35,82.28571428571429,15.953877095191332
few_moving,37,35,106.28571428571428,15.813344132691304
few_moving,38,35,17.142857142857142,15.647843677199276
few_moving,39,35,1.7142857142857142,15.512018355144516
few_moving,40,35,0,15.401290636592664
few_moving,41,35,0,15.310459520168314
few_moving,42,35,0,15.23545999736384
few_moving,43,35,29.142857142857142,15.164942593894278
few_moving,44,35,114.85714285714286,15.09352665576085
few_moving,45,35,123.42857142857142,15.017194496996648
few_moving,46,35,116.57142857142857,14.951370582886726
few_moving,47,35,118.28571428571429,14.8767330451168
few_moving,48,35,116.57142857142857,14.816285205516238
few_moving,49,35,116.57142857142857,14.763950405582598
few_moving,50,35,116.57142857142857,14.694003537647669
few_moving,51,35,54.857142857142854,14.629794885793864
few_moving,52,35,73.71428571428572,14.505774861819543
few_moving,53,35,17.142857142857142,14.366072760796412
few_moving,54,35,3.4285714285714284,14.252742738073783
few_moving,55,35,0,14.162486038499765
few_moving,56,35,17.142857142857142,14.08699394134936
few_moving,57,35,51.42857142857142,14.017342701921176
few_moving,58,35,78.85714285714286,13.945970150869496
few_moving,59,35,80.57142857142857,13.886724718202846
few_moving,60,35,75.42857142857143,13.833953388515223
few_moving,61,35,77.14285714285715,13.785525410190065
few_moving,62,35,85.71428571428572,13.73832788492559
few_moving,63,35,82.28571428571429,13.69937738272317
few_moving,64,35,63.42857142857143,13.662453085450743
few_moving,65,35,41.142857142857146,13.612472027802383
few_moving,66,35,22.285714285714285,13.561923732155755
few_moving,67,35,56.57142857142857,13.469391984017959
few_moving,68,35,13.714285714285714,13.358858227281342
few_moving,69,35,3.4285714285714284,13.26876009604199
few_moving,70,35,8.571428571428571,13.201652706068172
few_moving,71,35,51.42857142857142,13.131708460034448
few_moving,72,35,111.42857142857143,13.066559158326607
few_moving,73,35,133.71428571428572,13.002467332407825
few_moving,74,35,181.71428571428572,12.925189730441517
few_moving,75,35,193.71428571428572,12.853088986997484
few_moving,76,35,200.57142857142858,12.780776722027946
few_moving,77,35,181.71428571428572,12.714661589795407
few_moving,78,35,162.85714285714286,12.647959711587976
few_moving,79,35,94.28571428571428,12.582374008327939
few_moving,80,35,72,12.529796962077432
few_moving,81,35,20.571428571428573,12.483642055583124
few_moving,82,35,44.57142857142857,12.409451962727397
few_moving,83,35,13.714285714285714,12.33295196299452
few_moving,84,35,3.4285714285714284,12.272433172762987
few_moving,85,35,10.285714285714286,12.240354503023982
few_moving,86,35,20.571428571428573,12.191256316165473
few_moving,87,35,22.285714285714285,12.14972690538119
few_moving,88,35,54.857142857142854,12.111473715986955
few_moving,89,35,75.42857142857143,12.069306329939158
few_moving,90,35,73.71428571428572,12.031159467015208
few_moving,91,35,80.57142857142857,11.997574295856403
few_moving,92,35,82.28571428571429,11.964821329226275
few_moving,93,35,82.28571428571429,11.927133748852984
few_moving,94,35,77.14285714285715,11.894398929389006
few_moving,95,35,41.142857142857146,11.84199409566732
few_moving,96,35,10.285714285714286,11.795210299578748
few_moving,97,35,34.285714285714285,11.726375364072862
few_moving,98,35,10.285714285714286,11.658001800256
few_moving,99,35,41.142857142857146,11.5986275332758
few_moving,100,35,87.42857142857143,11.543626093989543
few_moving,101,35,162.85714285714286,11.47627700944598
few_moving,102,35,193.71428571428572,11.406131515844526
few_moving,103,35,236.57142857142858,11.334448673759223
few_moving,104,35,265.7142857142857,11.252954573431708
few_moving,105,35,264,11.175901559156433
few_moving,106,35,233.14285714285714,11.103076187050734
few_moving,107,35,193.71428571428572,11.030500374743102
few_moving,108,35,125.14285714285715,10.958936484264987
few_moving,109,35,99.42857142857143,10.893836625813693
few_moving,110,35,56.57142857142857,10.837642289212829
few_moving,111,35,34.285714285714285,10.787833970550771
few_moving,112,35,24,10.74267667334234
few_moving,113,35,1.7142857142857142,10.702901855716794
few_moving,114,35,5.142857142857143,10.671616220457432
few_moving,115,35,17.142857142857142,10.645623687378233
few_moving,116,35,44.57142857142857,10.622808542856983
few_moving,117,35,60,10.591844490779192
few_moving,118,35,61.71428571428571,10.560146653534913
few_moving,119,35,63.42857142857143,10.536659251185668
few_moving,120,35,66.85714285714286,10.515434483568098
few_moving,121,35,121.71428571428571,10.479746045593123
few_moving,122,35,130.28571428571428,10.429768579323635
few_moving,123,35,77.14285714285715,10.386548438448767
few_moving,124,35,84,10.343852366285105
few_moving,125,35,78.85714285714286,10.300283490270543
few_moving,126,35,82.28571428571429,10.263388209097263
few_moving,127,35,102.85714285714285,10.22947209100783
few_moving,128,35,108,10.195412069232207
few_moving,129,35,130.28571428571428,10.158874271728314
few_moving,130,35,133.71428571428572,10.122760894949797
few_moving,131,35,154.2857142857143,10.089183746996907
few_moving,132,35,166.28571428571428,10.061616126924754
few_moving,133,35,181.71428571428572,10.034535697708872
few_moving,134,35,192,10.008148701052642
few_moving,135,35,181.71428571428572,9.980011900860355
few_moving,136,35,152.57142857142856,9.952431638983507
few_moving,137,35,137.14285714285714,9.914135714475012
few_moving,138,35,106.28571428571428,9.877523601485448
few_moving,139,35,104.57142857142857,9.842505216283422
few_moving,140,35,106.28571428571428,9.803326066634416
few_moving,141,35,108,9.768630447809931
few_moving,142,35,123.42857142857142,9.750711727628993
few_moving,143,35,164.57142857142858,9.700168868089467
few_moving,144,35,198.85714285714286,9.655882556655236
few_moving,145,35,246.85714285714283,9.613593941219978
few_moving,146,35,238.28571428571428,9.566195192380109
few_moving,147,35,217.71428571428572,9.524928400369053
few_moving,148,35,214.2857142857143,9.490297465189515
few_moving,149,35,202.28571428571428,9.453240529265084
few_moving,150,35,181.71428571428572,9.412107490830195
few_moving,151,35,123.42857142857142,9.374224051820352
few_moving,152,35,113.14285714285714,9.331340669405915
few_moving,153,35,97.71428571428571,9.292781509287797
few_moving,154,35,108,9.256056343615024
few_moving,155,35,109.71428571428571,9.222901793306002
few_moving,156,35,109.71428571428571,9.203523971482372
few_moving,157,35,99.42857142857143,9.181416222590885
few_moving,158,35,75.42857142857143,9.15501845172509
few_moving,159,35,102.85714285714285,9.12599185382724
few_moving,160,35,96,9.094411769225458
few_moving,161,35,97.71428571428571,9.064016884480415
few_moving,162,35,90.85714285714286,9.038178687793248
few_moving,163,35,80.57142857142857,9.014658160501465
few_moving,164,35,94.28571428571428,8.988115552810784
few_moving,165,35,94.28571428571428,8.959269402458428
few_moving,166,35,73.71428571428572,8.920296293634822
few_moving,167,35,92.57142857142857,8.877083334851537
few_moving,168,35,92.57142857142857,8.838885716196053
few_moving,169,35,97.71428571428571,8.808136668642192
few_moving,170,35,109.71428571428571,8.767287688258278
few_moving,171,35,152.57142857142856,8.71586093701144
few_moving,172,35,195.42857142857142,8.64306461021992
few_moving,173,35,192,8.589876190967153
few_moving,174,35,178.28571428571428,8.534740399129376
few_moving,175,35,198.85714285714286,8.473844380392947
few_moving,176,35,186.85714285714286,8.414550188688242
few_moving,177,35,180,8.36536538756066
few_moving,178,35,113.14285714285714,8.316974392818537
few_moving,179,35,87.42857142857143,8.271453933717131
few_moving,180,35,94.28571428571428,8.226993467495053
few_moving,181,35,37.714285714285715,8.181599644699931
few_moving,182,35,36,8.138560517154337
few_moving,183,35,39.42857142857143,8.098233705132062
few_moving,184,35,44.57142857142857,8.066646517136409
few_moving,185,35,75.42857142857143,8.032353060692058
few_moving,186,35,80.57142857142857,8.006289604982245
few_moving,187,35,94.28571428571428,7.981224118679051
few_moving,188,35,82.28571428571429,7.958555789193587
few_moving,189,35,66.85714285714286,7.9386434049345596
few_moving,190,35,49.714285714285715,7.922129120535985
few_moving,191,35,32.57142857142857,7.905831920762874
few_moving,192,35,30.857142857142854,7.8813601227442955
few_moving,193,35,8.571428571428571,7.845414181860713
few_moving,194,35,20.571428571428573,7.817027896814605
few_moving,195,35,30.857142857142854,7.7651238283275426
few_moving,196,35,44.57142857142857,7.718907254593543
few_moving,197,35,75.42857142857143,7.674951021850085
few_moving,198,35,89.14285714285714,7.6380404534977435
few_moving,199,35,120,7.594299163515382
few_moving,200,35,142.28571428571428,7.552451704167795
few_moving,201,35,174.85714285714286,7.5047417711919655
few_moving,202,35,198.85714285714286,7.4614888531856485
few_moving,203,35,183.42857142857142,7.4144743219189655
few_moving,204,35,168,7.373355004028669
few_moving,205,35,145.7142857142857,7.335784505475143
few_moving,206,35,101.14285714285714,7.297479372521473
few_moving,207,35,58.285714285714285,7.250349321574456
few_moving,208,35,27.428571428571427,7.206823453112472
few_moving,209,35,25.71428571428571,7.168911075468857
few_moving,210,35,13.714285714285714,7.136607132055008
few_moving,211,35,13.714285714285714,7.10338023126489
few_moving,0,50,0,19.7670469254231
few_moving,1,50,469.20000000000005,19.538796176150157
few_moving,2,50,770.4,19.217610100228185
few_moving,3,50,774,18.895812801685363
few_moving,4,50,793.2,18.573844473383353
few_moving,5,50,782.4,18.249209091525096
few_moving,6,50,768,17.928162026254682
few_moving,7,50,738,17.607992126270794
few_moving,8,50,225.6,17.297237293806052
few_moving,9,50,2.4,17.01081690799654
few_moving,10,50,0,16.74869003154559
few_moving,11,50,0,16.51255914243812
few_moving,12,50,0,16.30017399991877
few_moving,13,50,0,16.111337582015896
few_moving,14,50,0,15.946812777925375
few_moving,15,50,0,15.805822832321322
few_moving,16,50,0,15.68544307997088
few_moving,17,50,0,15.5815035189579
few_moving,18,50,0,15.492987471054546
few_moving,19,50,0,15.418925364074491
few_moving,20,50,0,15.359165133228359
few_moving,21,50,19.2,15.311670853444221
few_moving,22,50,106.8,15.07953594267396
few_moving,23,50,10.799999999999999,14.78236700356879
few_moving,24,50,1.2,14.52562961644175
few_moving,25,50,0,14.311148221132488
few_moving,26,50,0,14.13660580459947
few_moving,27,50,0,13.997578486126036
few_moving,28,50,37.2,13.884430281013907
few_moving,29,50,253.2,13.727239859112368
few_moving,30,50,340.79999999999995,13.526317665606706
few_moving,31,50,325.2,13.342539953646483
few_moving,32,50,334.8,13.161006948009929
few_moving,33,50,325.2,12.994957180873554
few_moving,34,50,336,12.837586888255807
few_moving,35,50,306,12.694177696151936
few_moving,36,50,141.6,12.570478102427183
few_moving,37,50,90,12.353422360370645
few_moving,38,50,21.599999999999998,12.127652248343146
few_moving,39,50,3.5999999999999996,11.936277037737417
few_moving,40,50,0,11.780922171348498
few_moving,41,50,0,11.656124835599796
few_moving,42,50,0,11.556654045383778
few_moving,43,50,48,11.465501458111195
few_moving,44,50,98.39999999999999,11.370628430466612
few_moving,45,50,100.8,11.284343707003103
few_moving,46,50,99.6,11.209472160835674
few_moving,47,50,108,11.143071524955392
few_moving,48,50,100.8,11.085044264919112
few_moving,49,50,109.2,11.025183188626642
few_moving,50,50,93.60000000000001,10.937674490699711
few_moving,51,50,31.200000000000003,10.848624801869377
few_moving,52,50,44.4,10.66594371421049
few_moving,53,50,8.4,10.475235619092762
few_moving,54,50,1.2,10.321701776606735
few_moving,55,50,0,10.199412861639056
few_moving,56,50,40.800000000000004,10.096811679150715
few_moving,57,50,168,9.981542314953016
few_moving,58,50,230.39999999999998,9.842835358332401
few_moving,59,50,300,9.68959630877538
few_moving,60,50,337.2,9.544033809823896
few_moving,61,50,327.6,9.402084554379412
few_moving,62,50,326.40000000000003,9.269234503334662
few_moving,63,50,288,9.14466345284898
few_moving,64,50,196.79999999999998,9.03229300964614
few_moving,65,50,144,8.913143410335115
few_moving,66,50,87.6,8.798706607430493
few_moving,67,50,52.8,8.663356649080248
few_moving,68,50,14.399999999999999,8.54466221088473
few_moving,69,50,0,8.45015983468684
few_moving,70,50,28.799999999999997,8.372927630913738
few_moving,71,50,74.4,8.300648498759418
few_moving,72,50,130.8,8.230766898595549
few_moving,73,50,136.79999999999998,8.157389578520629
few_moving,74,50,156,8.077185396193322
few_moving,75,50,157.20000000000002,8.005366677058518
few_moving,76,50,156,7.939118351511741
few_moving,77,50,154.8,7.868227699816195
few_moving,78,50,132,7.79571623198357
few_moving,79,50,76.8,7.721709406481233
few_moving,80,50,55.2,7.62716773428537
few_moving,81,50,14.399999999999999,7.530044458815869
few_moving,82,50,18,7.426658729778134
few_moving,83,50,3.5999999999999996,7.33156073707088
few_moving,84,50,62.400000000000006,7.249594628671285
few_moving,85,50,249.60000000000002,7.167987927548998
few_moving,86,50,310.79999999999995,7.076036205039533
few_moving,87,50,322.8,6.985030233361259
few_moving,88,50,338.4,6.88833831504472
few_moving,89,50,349.20000000000005,6.797229110060965
few_moving,90,50,354,6.706920811538263
few_moving,91,50,325.2,6.626528279777376
few_moving,92,50,165.6,6.550543675855759
few_moving,93,50,102,6.4707027842487
few_moving,94,50,73.2,6.3846881125501165
few_moving,95,50,42,6.296358103413913
few_moving,96,50,15.600000000000001,6.220931877332137
few_moving,97,50,10.799999999999999,6.149978333759333
few_moving,98,50,1.2,6.091725696290175
few_moving,99,50,9.6,6.042856891030589
few_moving,100,50,48,5.99851575826222
few_moving,101,50,93.60000000000001,5.950468988691868
few_moving,102,50,115.19999999999999,5.900695264673894
few_moving,103,50,115.19999999999999,5.846265504962497
few_moving,104,50,109.2,5.800238712337625
few_moving,105,50,122.4,5.758198255997799
few_moving,106,50,136.79999999999998,5.70333823768134
few_moving,107,50,78,5.6492976009236475
few_moving,108,50,30,5.588561345549143
few_moving,109,50,25.2,5.529202864119824
few_moving,110,50,16.8,5.462490138642952
few_moving,111,50,18,5.399176956841717
few_moving,112,50,82.8,5.339142848585222
few_moving,113,50,177.6,5.274645465713767
few_moving,114,50,270,5.207447253806062
few_moving,115,50,351.6,5.143077914424321
few_moving,116,50,405.59999999999997,5.074940821433979
few_moving,117,50,384,5.0094734613109075
few_moving,118,50,386.40000000000003,4.948068444160288
few_moving,119,50,345.59999999999997,4.885161842439777
few_moving,120,50,252,4.823660020500086
few_moving,121,50,202.79999999999998,4.7405262164793855
few_moving,122,50,199.2,4.655875278072814
few_moving,123,50,182.4,4.572308032266341
few_moving,124,50,164.4,4.486029294093084
few_moving,125,50,144,4.411469054337375
few_moving,126,50,128.4,4.340038391256612
few_moving,127,50,138,4.271452990577511
few_moving,128,50,147.6,4.206309245073016
few_moving,129,50,162,4.1403610610094095
few_moving,130,50,158.4,4.083263553431473
few_moving,131,50,166.79999999999998,4.022648990142404
few_moving,132,50,174,3.972040859028979
few_moving,133,50,175.2,3.922545790466845
few_moving,134,50,189.60000000000002,3.8667518032736887
few_moving,135,50,187.20000000000002,3.8088762815090833
few_moving,136,50,202.79999999999998,3.753326058717444
few_moving,137,50,175.2,3.6949268202290506
few_moving,138,50,156,3.6281087271856487
few_moving,139,50,139.2,3.5688471531210535
few_moving,140,50,142.79999999999998,3.5111442117052603
few_moving,141,50,163.20000000000002,3.455868284514753
few_moving,142,50,177.6,3.4067770403601907
few_moving,143,50,184.8,3.3590042092902945
few_moving,144,50,168,3.315632741191141
few_moving,145,50,199.2,3.2786505170845297
few_moving,146,50,230.39999999999998,3.23807779092701
few_moving,147,50,240,3.1979663558109963
few_moving,148,50,200.39999999999998,3.1647757890814363
few_moving,149,50,189.60000000000002,3.1243130160399186
few_moving,150,50,205.2,3.08883076759857
few_moving,151,50,198,3.046755087455341
few_moving,152,50,154.8,3.003936364281599
few_moving,153,50,176.4,2.9457906123963213
few_moving,154,50,193.20000000000002,2.893868966289149
few_moving,155,50,194.4,2.848960380815352
few_moving,156,50,208.8,2.8050600864390365
few_moving,157,50,248.39999999999998,2.762067993802053
few_moving,158,50,266.40000000000003,2.717015399893499
few_moving,159,50,249.60000000000002,2.6742129212719314
few_moving,160,50,204,2.6457606130359212
few_moving,161,50,193.20000000000002,2.616294545600014
few_moving,162,50,183.6,2.5885802281812005
few_moving,163,50,207.6,2.5622938062826215
few_moving,164,50,222,2.5346945536928356
few_moving,165,50,198,2.5174110543879635
few_moving,166,50,200.39999999999998,2.504158275724731
few_moving,167,50,218.4,2.497648319418685
few_moving,168,50,204,2.4957214665187046
few_moving,169,50,219.60000000000002,2.4927283443089787
few_moving,170,50,229.2,2.491452104544016
few_moving,171,50,235.2,2.485139418958816
few_moving,172,50,223.20000000000002,2.4815698496533565
few_moving,173,50,241.2,2.4805774541725594
few_moving,174,50,228,2.478806247919156
few_moving,175,50,240,2.477642348980004
few_moving,176,50,252,2.4763178020446266
few_moving,177,50,236.4,2.476328566178516
few_moving,178,50,234,2.4760197238227573
few_moving,179,50,249.60000000000002,2.485092259174861
few_moving,180,50,241.2,2.482495860149577
few_moving,181,50,235.2,2.4173006656374834
few_moving,182,50,220.8,2.357025766243094
few_moving,183,50,223.20000000000002,2.300454449868263
few_moving,184,50,208.8,2.24474676960327
few_moving,185,50,205.2,2.191349200562208
few_moving,186,50,199.2,2.140791747805076
few_moving,187,50,229.2,2.0880140706239265
few_moving,188,50,219.60000000000002,2.0427878652750184
few_moving,189,50,187.20000000000002,2.0082852462445095
few_moving,190,50,184.8,1.9803148427200705
few_moving,191,50,236.4,1.9482175089103932
few_moving,192,50,253.2,1.921248441948676
few_moving,193,50,147.6,1.8886713411431548
few_moving,194,50,165.6,1.8565071374923792
few_moving,195,50,168,1.8252318847825213
few_moving,196,50,164.4,1.7945157559724962
few_moving,197,50,144,1.7673521146032356
few_moving,198,50,159.60000000000002,1.7434471243086953
few_moving,199,50,159.60000000000002,1.7144264322242542
few_moving,200,50,186,1.6888906771450873
few_moving,201,50,306,1.6656372799862023
few_moving,202,50,292.8,1.6424619770076951
few_moving,203,50,205.2,1.6172657235845906
few_moving,204,50,169.2,1.5909223691605523
few_moving,205,50,138,1.5703511214305799
few_moving,206,50,85.19999999999999,1.552595981666539
few_moving,207,50,114,1.5366803325548997
few_moving,208,50,142.79999999999998,1.517906422606515
few_moving,209,50,160.8,1.504219111643154
few_moving,210,50,164.4,1.4862312364330699
few_moving,211,50,152.4,1.4709833881801953
many_moving,0,5,0,17.744445037287864
many_moving,1,5,156,30.93599741795544
many_moving,2,5,180,30.933492822903677
many_moving,3,5,168,30.93271840063942
many_moving,4,5,180,30.93249363358582
many_moving,5,5,180,30.93242852861074
many_moving,6,5,84,30.932412105299623
many_moving,7,5,48,30.932409577533313
many_moving,8,5,0,30.93240640850813
many_moving,9,5,0,30.93240459474951
many_moving,10,5,0,30.93240363081749
many_moving,11,5,0,30.93240318418555
many_moving,12,5,0,30.93240304103546
many_moving,13,5,0,30.9324030668525
many_moving,14,5,0,30.93240317898614
many_moving,15,5,0,30.932403328086604
many_moving,16,5,0,30.932403485809807
many_moving,17,5,0,30.932403636811443
many_moving,18,5,0,30.932403773611593
many_moving,19,5,0,30.93240389334818
many_moving,20,5,48,30.932403995756417
many_moving,21,5,24,30.932404081934084
many_moving,22,5,24,30.932403236241154
many_moving,23,5,0,30.932403038206107
many_moving,24,5,0,30.9324030859473
many_moving,25,5,0,30.932403210712746
many_moving,26,5,0,30.932403345263722
many_moving,27,5,0,30.932403465654005
many_moving,28,5,0,30.93240356573492
many_moving,29,5,0,30.932403646157947
many_moving,30,5,0,30.93240370975517
many_moving,31,5,84,30.932403759695266
many_moving,32,5,0,30.932403798823856
many_moving,33,5,0,30.932403829491054
many_moving,34,5,0,30.93240385356472
many_moving,35,5,36,30.93240387250287
many_moving,36,5,60,30.93240388743504
many_moving,37,5,24,30.932403426255622
many_moving,38,5,0,30.932403131026902
many_moving,39,5,0,30.932403035606306
many_moving,40,5,0,30.932403106146552
many_moving,41,5,36,30.932403289060055
many_moving,42,5,0,30.932403534280386
many_moving,43,5,0,30.9324038034405
many_moving,44,5,0,30.932404070640384
many_moving,45,5,0,30.9324043203193
many_moving,46,5,48,30.932404544474633
many_moving,47,5,0,30.93240474016412
many_moving,48,5,0,30.932404907573954
many_moving,49,5,0,30.932405048649933
many_moving,50,5,36,30.932405166188126
many_moving,51,5,60,30.932405263265057
many_moving,52,5,24,30.932406454941923
many_moving,53,5,0,30.9324076025166
many_moving,54,5,0,30.932408647717235
many_moving,55,5,0,30.932409566688396
many_moving,56,5,36,30.93241035559778
many_moving,57,5,0,30.93241102148808
many_moving,58,5,24,30.932411545493565
many_moving,59,5,48,30.93240467088027
many_moving,60,5,48,30.932403154470382
many_moving,61,5,96,30.932403748833806
many_moving,62,5,36,30.932404092126102
many_moving,63,5,48,30.932404798221746
many_moving,64,5,48,30.932403115440007
many_moving,65,5,48,30.932403141379627
many_moving,66,5,36,30.93240364074738
many_moving,67,5,24,30.932403538669355
many_moving,68,5,0,30.93240345932219
many_moving,69,5,0,30.93240339810743
many_moving,70,5,0,30.932403351001994
many_moving,71,5,36,30.932403314733513
many_moving,72,5,0,30.93240328674122
many_moving,73,5,0,30.932403265062543
many_moving,74,5,0,30.932403248208914
many_moving,75,5,0,30.93240323505556
many_moving,76,5,48,30.932403224752253
many_moving,77,5,0,30.932403216654382
many_moving,78,5,0,30.93240321027099
many_moving,79,5,24,30.932403205226176
many_moving,80,5,36,30.932403154806902
many_moving,81,5,36,30.93240311202843
many_moving,82,5,24,30.932403037899167
many_moving,83,5,0,30.93240315226075
many_moving,84,5,0,30.932403392274527
many_moving,85,5,0,30.932403699959995
many_moving,86,5,36,30.932404031268195
many_moving,87,5,0,30.93240435673679
many_moving,88,5,0,30.93240465889966
many_moving,89,5,0,30.932404929004957
many_moving,90,5,0,30.932405164097712
many_moving,91,5,48,30.932405364777242
many_moving,92,5,0,30.932405533615665
many_moving,93,5,0,30.932405674112378
many_moving,94,5,24,30.93240579004278
many_moving,95,5,36,30.932403943906635
many_moving,96,5,36,30.932403206772914
many_moving,97,5,24,30.932403168062713
many_moving,98,5,0,30.93240315404165
many_moving,99,5,0,30.932403151975027
many_moving,100,5,0,30.93240315596372
many_moving,101,5,36,30.93240316292422
many_moving,102,5,0,30.932403171096194
many_moving,103,5,0,30.932403179442773
many_moving,104,5,0,30.93240318736923
many_moving,105,5,0,30.932403194564188
many_moving,106,5,48,30.932403200897454
many_moving,107,5,0,30.9324032063506
many_moving,108,5,0,30.932403210969742
many_moving,109,5,24,30.932403214834245
many_moving,110,5,36,30.932404699589686
many_moving,111,5,36,30.932407036578475
many_moving,112,5,24,30.932408118933804
many_moving,113,5,0,30.932409154445242
many_moving,114,5,0,30.932410104126333
many_moving,115,5,0,30.93241094829856
many_moving,116,5,36,30.93241168127813
many_moving,117,5,0,30.93241230644729
many_moving,118,5,0,30.932412832394277
many_moving,119,5,0,30.93241327018516
many_moving,120,5,0,30.932413631585266
many_moving,121,5,132,31.129491009767225
many_moving,122,5,84,31.327883073575062
many_moving,123,5,96,31.526752218762983
many_moving,124,5,96,31.731648196183414
many_moving,125,5,120,31.935779274711802
many_moving,126,5,120,32.14137775258657
many_moving,127,5,96,32.34868535693396
many_moving,128,5,96,32.55774560847114
many_moving,129,5,96,32.76855639063039
many_moving,130,5,96,32.98107867938636
many_moving,131,5,132,33.195278271231494
many_moving,132,5,96,33.410925863295276
many_moving,133,5,96,33.62820242569993
many_moving,134,5,96,33.84703443893817
many_moving,135,5,96,34.0673944919247
many_moving,136,5,144,34.28925243206621
many_moving,137,5,96,34.5126933440091
many_moving,138,5,84,34.73770317984841
many_moving,139,5,72,34.866687282185616
many_moving,140,5,108,34.95276736202101
many_moving,141,5,108,35.04141401440603
many_moving,142,5,72,35.132860568153106
many_moving,143,5,72,35.22732943435991
many_moving,144,5,72,35.32501034358789
many_moving,145,5,132,31.94134341273877
many_moving,146,5,156,31.91046174331004
many_moving,147,5,120,31.88977214729567
many_moving,148,5,132,31.87768453635026
many_moving,149,5,132,31.86842539492055
many_moving,150,5,132,31.860119187259258
many_moving,151,5,156,31.86100211124334
many_moving,152,5,120,31.86955789889917
many_moving,153,5,132,31.88740534135875
many_moving,154,5,132,31.91310389370513
many_moving,155,5,156,31.941890678611948
many_moving,156,5,132,31.972146064350333
many_moving,157,5,132,32.00520948575463
many_moving,158,5,120,32.039146120092795
many_moving,159,5,108,37.595208863808445
many_moving,160,5,108,37.55245233444141
many_moving,161,5,144,37.51390612192529
many_moving,162,5,120,37.47761955404879
many_moving,163,5,120,37.44247295368214
many_moving,164,5,108,37.408131947129036
many_moving,165,5,120,37.374558366427685
many_moving,166,5,156,37.341812360905536
many_moving,167,5,120,37.30986023781205
many_moving,168,5,96,37.27870476745215
many_moving,169,5,96,37.2484157697366
many_moving,170,5,120,37.21894712806488
many_moving,171,5,120,37.19028032637584
many_moving,172,5,96,37.16244454396899
many_moving,173,5,108,37.13546382299648
many_moving,174,5,96,37.10932336171806
many_moving,175,5,96,37.08401773046285
many_moving,176,5,120,37.05955414000567
many_moving,177,5,96,37.0359328747716
many_moving,178,5,108,37.0131873195556
many_moving,179,5,96,36.991271368340875
many_moving,180,5,96,36.97022695914579
many_moving,181,5,60,36.97020931345747
many_moving,182,5,12,36.970204133805964
many_moving,183,5,12,36.97020287260876
many_moving,184,5,0,36.970202666609815
many_moving,185,5,24,36.97020266743353
many_moving,186,5,24,36.97020267544565
many_moving,187,5,0,36.97020266942328
many_moving,188,5,12,36.970202661638105
many_moving,189,5,0,36.970202661695744
many_moving,190,5,0,36.97020267224896
many_moving,191,5,24,36.97020269166865
many_moving,192,5,0,36.97020271678621
many_moving,193,5,12,36.97020274447567
many_moving,194,5,0,36.970202772300105
many_moving,195,5,24,36.9702027986315
many_moving,196,5,60,36.97020269266412
many_moving,197,5,12,36.97020296584428
many_moving,198,5,12,36.97020331179997
many_moving,199,5,0,36.97020362534819
many_moving,200,5,24,36.970203879894086
many_moving,201,5,48,36.97020407094782
many_moving,202,5,48,36.97020444808539
many_moving,203,5,60,36.97020446064336
many_moving,204,5,48,36.97020511439287
many_moving,205,5,48,36.97020351408158
many_moving,206,5,60,36.97020299298446
many_moving,207,5,48,36.97020286369137
many_moving,208,5,24,36.970202863193634
many_moving,209,5,0,36.970202853839524
many_moving,210,5,12,36.97020277163195
many_moving,211,5,48,36.970202721710805
many_moving,0,10,0,18.873556599875908
many_moving,1,10,216,15.030943092174391
many_moving,2,10,282,14.887056298819571
many_moving,3,10,288,14.730752139531248
many_moving,4,10,294,14.576169331417745
many_moving,5,10,288,14.43164461573345
many_moving,6,10,282,14.289145024815838
many_moving,7,10,222,14.157008557364152
many_moving,8,10,18,14.02951006828605
many_moving,9,10,0,13.91485381840443
many_moving,10,10,0,13.81919417588322
many_moving,11,10,0,13.73810065042779
