scenario,noise_sigma,time_s,baseline_tx_total,baseline_tx_per_node_per_min,baseline_rmse_aligned_m,baseline_mae_aligned_m,icum_tx_total,icum_tx_per_node_per_min,icum_rmse_aligned_m,icum_mae_aligned_m
many_moving,0.1,308,7914,154.16883116883116,17.889208388990593,5.776979723961725,3517,68.51298701298701,17.75307661015385,5.9098544838691005
many_moving,0.1,309,7924,153.8640776699029,17.889135714529107,5.7754851946336965,3522,68.3883495145631,17.752802295660594,5.897162662315358
many_moving,0.1,310,7962,154.1032258064516,17.88947333461642,5.8013969186057945,3526,68.24516129032259,17.752820582953976,5.895744433615826
many_moving,0.1,311,7969,153.74276527331187,17.889412432583725,5.7961196561210375,3532,68.14147909967845,17.752855281480578,5.8958422678212274
many_moving,0.1,312,8007,153.98076923076923,17.889354239030244,5.7836354793625135,3538,68.03846153846153,17.753003134827065,5.89951024363183
many_moving,0.1,313,8015,153.64217252396165,17.88892665007028,5.744231571893643,3547,67.99361022364216,17.75313206590575,5.9023020766046
many_moving,0.1,314,8052,153.85987261146497,17.88889942364475,5.734324654365411,3549,67.81528662420382,17.752908884924782,5.894102840560248
many_moving,0.1,315,8061,153.54285714285714,17.888869136316494,5.7286604741567455,3553,67.67619047619048,17.75277442693543,5.889121932113766
many_moving,0.1,316,8099,153.77848101265823,17.888848756462085,5.729038682175474,3557,67.5379746835443,17.752424123749375,5.873024729650533
many_moving,0.1,317,8109,153.4826498422713,17.888853174655836,5.7215516053077655,3560,67.38170347003155,17.75199357178411,5.849240633560895
many_moving,0.1,318,8148,153.73584905660377,17.8889817411201,5.745795593308382,3560,67.16981132075472,17.75177463925355,5.8363728276913545
many_moving,0.1,319,8158,153.44200626959247,17.888855272022816,5.732169083685831,3562,66.99686520376176,17.75167970909184,5.830843463730488
many_moving,0.1,320,8194,153.63750000000002,17.88901308913561,5.750865817763913,3562,66.78750000000001,17.751734775065763,5.835553795003723
many_moving,0.1,321,8203,153.3271028037383,17.88906075211842,5.759698884339756,3562,66.57943925233646,17.751842718896135,5.842659182910849
many_moving,0.1,322,8243,153.59627329192546,17.889150530046923,5.7771947454718156,3563,66.3913043478261,17.751969952618055,5.852818139728167
many_moving,0.1,323,8253,153.3065015479876,17.888905311007466,5.739928419163538,3563,66.18575851393189,17.752097895802613,5.863247426506496
many_moving,0.1,324,8292,153.55555555555554,17.888856112763726,5.730737544362393,3563,65.98148148148148,17.752216987105907,5.872244495318573
many_moving,0.1,325,8302,153.2676923076923,17.88878024932775,5.711983630094245,3563,65.77846153846154,17.75232296999395,5.879697210839078
many_moving,0.1,326,8341,153.51533742331287,17.88884004271574,5.7261042171990875,3564,65.59509202453987,17.752414609733467,5.885784611502536
many_moving,0.1,327,8350,153.21100917431193,17.888829037879503,5.724860363778323,3565,65.41284403669725,17.752492307268025,5.890722730983297
